@RELATION urnsModelData

@ATTRIBUTE logLen NUMERIC
@ATTRIBUTE singleton NUMERIC
@ATTRIBUTE low5 NUMERIC
@ATTRIBUTE mean NUMERIC
@ATTRIBUTE median NUMERIC
@ATTRIBUTE top10 NUMERIC
@ATTRIBUTE top50 NUMERIC
@ATTRIBUTE top100 NUMERIC
@ATTRIBUTE top1000 NUMERIC
@ATTRIBUTE expTruth NUMERIC

@DATA
10.5709,0.0345,0.0680,12.6136,2.0000,0.4347,0.5624,0.6147,0.7702,1.6094117304380806
10.6545,0.0277,0.0589,14.2671,2.0000,0.4363,0.5636,0.6157,0.7706,1.6094117304380806
10.5263,0.0341,0.0754,10.3774,2.0000,0.2147,0.3364,0.3977,0.6196,0.9662556554272641
10.3629,0.0524,0.1020,8.1223,2.0000,0.2136,0.3354,0.3968,0.6208,0.9662556554272641
10.5704,0.0290,0.0680,11.3033,2.0000,0.2146,0.3344,0.3962,0.6179,0.9662556554272641
11.0873,0.0053,0.0224,30.0508,4.0000,0.4147,0.5572,0.6169,0.7665,1.3970684401360038
10.5330,0.0485,0.0848,10.4265,1.0000,0.4135,0.5563,0.6156,0.7657,1.3970684401360038
11.1194,0.0028,0.0158,37.5689,4.0000,0.4151,0.5576,0.6173,0.7668,1.3970684401360038
10.1809,0.0408,0.0770,11.0513,2.0000,0.3489,0.4926,0.5562,0.7531,1.258636307026459
10.6661,0.0007,0.0075,54.0295,7.0000,0.3486,0.4928,0.5564,0.7513,1.258636307026459
10.4006,0.0220,0.0517,15.4946,2.0000,0.3495,0.4925,0.5561,0.7517,1.258636307026459
10.9818,0.0461,0.0815,10.6989,2.0000,0.3706,0.5017,0.5573,0.7244,1.3973638682170089
10.5726,0.0777,0.1175,7.6965,1.0000,0.3706,0.5024,0.5588,0.7258,1.3973638682170089
10.4590,0.0872,0.1281,7.1143,1.0000,0.3710,0.5026,0.5581,0.7251,1.3973638682170089
10.1602,0.0302,0.0646,12.9536,2.0000,0.4287,0.5579,0.6126,0.7762,1.6169556243850838
10.1427,0.0325,0.0675,12.5085,2.0000,0.4304,0.5592,0.6127,0.7769,1.6169556243850838
10.2134,0.0256,0.0579,14.2231,2.0000,0.4290,0.5581,0.6122,0.7767,1.6169556243850838
10.0208,0.0388,0.0768,11.0579,2.0000,0.3899,0.5286,0.5880,0.7662,1.426389651166225
10.1114,0.0309,0.0665,12.5504,2.0000,0.3913,0.5294,0.5886,0.7663,1.426389651166225
9.9771,0.0437,0.0828,10.3927,2.0000,0.3890,0.5279,0.5864,0.7660,1.426389651166225
10.9543,0.0005,0.0065,55.0459,8.0000,0.2775,0.4142,0.4777,0.6861,1.09931203845634
10.3410,0.0558,0.0998,8.5757,2.0000,0.2772,0.4128,0.4754,0.6850,1.09931203845634
10.4744,0.0434,0.0840,9.9678,2.0000,0.2773,0.4144,0.4781,0.6872,1.09931203845634
9.8145,0.0308,0.0647,13.0127,2.0000,0.3919,0.5526,0.6227,0.8038,1.2324219746789875
9.8988,0.0235,0.0545,15.0135,2.0000,0.3890,0.5514,0.6227,0.8039,1.2324219746789875
9.7965,0.0317,0.0665,12.7021,2.0000,0.3906,0.5507,0.6217,0.8035,1.2324219746789875
10.3850,0.0476,0.0864,10.0494,2.0000,0.3747,0.5100,0.5674,0.7428,1.3948710190961908
10.4938,0.0367,0.0731,11.6269,2.0000,0.3723,0.5087,0.5670,0.7429,1.3948710190961908
10.5120,0.0351,0.0713,11.8923,2.0000,0.3741,0.5102,0.5684,0.7431,1.3948710190961908
9.9433,0.0226,0.0531,15.3014,2.0000,0.4281,0.5686,0.6276,0.8010,1.4882542734092354
9.8496,0.0298,0.0634,13.2249,2.0000,0.4295,0.5697,0.6291,0.8023,1.4882542734092354
10.1807,0.0022,0.0145,38.0167,5.0000,0.4271,0.5685,0.6274,0.7997,1.4882542734092354
10.4485,0.0143,0.0453,16.7822,3.0000,0.4830,0.5704,0.6084,0.7454,0.9447688244750477
10.1418,0.0480,0.0932,9.3804,2.0000,0.4822,0.5692,0.6074,0.7456,0.9447688244750477
10.5894,0.0000,0.0005,98.6892,15.0000,0.4817,0.5700,0.6084,0.7443,0.9447688244750477
10.3625,0.0575,0.0954,9.3905,1.0000,0.4335,0.5885,0.6358,0.7700,1.2671920031000063
10.2604,0.0657,0.1038,8.7018,1.0000,0.4348,0.5894,0.6368,0.7718,1.2671920031000063
11.0513,0.0037,0.0186,33.9243,4.0000,0.4346,0.5894,0.6365,0.7700,1.2671920031000063
10.2081,0.0001,0.0040,40.8131,10.0000,0.1777,0.3082,0.3834,0.6536,0.8255870319039142
10.2088,0.0000,0.0000,88.2620,22.0000,0.1782,0.3082,0.3835,0.6535,0.8255870319039142
10.2086,0.0000,0.0009,56.3226,14.0000,0.1771,0.3078,0.3831,0.6536,0.8255870319039142
10.7289,0.0534,0.0904,9.8465,1.0000,0.4420,0.5570,0.6046,0.7489,1.773756600011773
10.7405,0.0538,0.0906,9.8298,1.0000,0.4425,0.5579,0.6055,0.7499,1.773756600011773
11.0108,0.0318,0.0639,13.3316,2.0000,0.4427,0.5579,0.6056,0.7494,1.773756600011773
10.1895,0.0388,0.0741,11.6748,2.0000,0.4068,0.5684,0.6339,0.7856,1.2511855800053682
10.2793,0.0320,0.0651,13.0700,2.0000,0.4075,0.5696,0.6350,0.7854,1.2511855800053682
10.1298,0.0443,0.0809,10.8256,2.0000,0.4064,0.5684,0.6347,0.7858,1.2511855800053682
10.7862,0.0356,0.0691,12.4314,2.0000,0.4432,0.5605,0.6086,0.7550,1.7598555997768526
11.1049,0.0101,0.0323,22.9843,3.0000,0.4430,0.5599,0.6082,0.7545,1.7598555997768526
10.5796,0.0519,0.0892,9.9514,1.0000,0.4425,0.5597,0.6083,0.7553,1.7598555997768526
10.3915,0.0554,0.0924,9.6563,1.0000,0.4495,0.5760,0.6275,0.7705,1.6460669905316268
10.4523,0.0506,0.0873,10.1697,1.0000,0.4491,0.5749,0.6263,0.7698,1.6460669905316268
10.3614,0.0568,0.0947,9.4662,1.0000,0.4499,0.5769,0.6286,0.7706,1.6460669905316268
11.1899,0.0313,0.0626,13.6759,2.0000,0.4003,0.5726,0.6214,0.7521,1.1039346521667743
10.3990,0.0899,0.1297,7.1310,1.0000,0.3994,0.5725,0.6221,0.7537,1.1039346521667743
10.4167,0.0910,0.1298,7.1210,1.0000,0.4005,0.5728,0.6212,0.7532,1.1039346521667743
10.2279,0.0090,0.0310,23.3603,3.0000,0.4180,0.5721,0.6376,0.7974,1.3368415199844141
9.9468,0.0333,0.0676,12.5722,2.0000,0.4182,0.5722,0.6385,0.7987,1.3368415199844141
10.2944,0.0036,0.0187,32.8741,4.0000,0.4172,0.5712,0.6371,0.7974,1.3368415199844141
10.3790,0.0222,0.0525,15.6299,2.0000,0.4420,0.6026,0.6490,0.7859,1.0611609571506386
10.2820,0.0308,0.0639,13.2495,2.0000,0.4428,0.6027,0.6487,0.7862,1.0611609571506386
10.2913,0.0300,0.0628,13.4823,2.0000,0.4430,0.6032,0.6488,0.7863,1.0611609571506386
10.4092,0.0102,0.0328,22.5014,3.0000,0.3447,0.5071,0.5817,0.7851,1.1156403756575135
10.1344,0.0336,0.0677,12.5693,2.0000,0.3446,0.5069,0.5805,0.7859,1.1156403756575135
10.3330,0.0165,0.0439,17.9587,2.0000,0.3435,0.5062,0.5806,0.7846,1.1156403756575135
10.3491,0.0567,0.0945,9.4253,1.0000,0.4378,0.5598,0.6095,0.7624,1.6882506258918986
10.3527,0.0563,0.0940,9.4574,1.0000,0.4382,0.5589,0.6095,0.7617,1.6882506258918986
10.5677,0.0384,0.0729,11.8381,2.0000,0.4367,0.5585,0.6090,0.7611,1.6882506258918986
10.0461,0.0328,0.0673,12.6572,2.0000,0.3811,0.5403,0.6106,0.7924,1.2331381764853446
10.0890,0.0292,0.0624,13.4449,2.0000,0.3801,0.5388,0.6077,0.7907,1.2331381764853446
10.0550,0.0324,0.0663,12.7849,2.0000,0.3805,0.5383,0.6080,0.7911,1.2331381764853446
10.4002,0.0200,0.0493,16.2626,2.0000,0.4328,0.5598,0.6130,0.7730,1.6277079762220144
10.6248,0.0014,0.0114,43.6304,6.0000,0.4316,0.5596,0.6125,0.7725,1.6277079762220144
10.3990,0.0202,0.0498,16.1486,2.0000,0.4320,0.5599,0.6127,0.7729,1.6277079762220144
10.2798,0.0070,0.0324,20.8280,4.0000,0.4751,0.5622,0.6003,0.7425,0.9259780894339135
10.2896,0.0062,0.0298,21.9436,4.0000,0.4753,0.5620,0.6008,0.7425,0.9259780894339135
10.2655,0.0093,0.0374,18.8672,3.0000,0.4738,0.5610,0.5995,0.7417,0.9259780894339135
8.6896,0.0005,0.0068,50.0252,8.0000,0.3739,0.5552,0.6388,0.8720,1.1016034431634145
8.6950,0.0000,0.0000,208.7333,30.0000,0.3724,0.5530,0.6370,0.8708,1.1016034431634145
8.6915,0.0004,0.0064,51.2900,8.0000,0.3715,0.5534,0.6378,0.8718,1.1016034431634145
10.5507,0.0589,0.1069,8.3172,2.0000,0.3625,0.5338,0.5774,0.7141,0.9334321519763832
10.8934,0.0226,0.0598,13.5240,2.0000,0.3611,0.5318,0.5759,0.7109,0.9334321519763832
10.7294,0.0409,0.0854,10.0987,2.0000,0.3624,0.5325,0.5764,0.7122,0.9334321519763832
9.7831,0.0263,0.0586,14.1342,2.0000,0.5222,0.6281,0.6712,0.8115,1.2069495244384578
9.8059,0.0245,0.0564,14.6351,2.0000,0.5235,0.6283,0.6708,0.8117,1.2069495244384578
10.0048,0.0083,0.0297,23.9976,3.0000,0.5232,0.6274,0.6698,0.8090,1.2069495244384578
10.0055,0.0242,0.0562,14.5025,2.0000,0.4437,0.5719,0.6254,0.7884,1.6915871021902469
9.9069,0.0327,0.0676,12.4827,2.0000,0.4478,0.5757,0.6286,0.7916,1.6915871021902469
10.0027,0.0249,0.0565,14.4195,2.0000,0.4447,0.5727,0.6257,0.7880,1.6915871021902469
11.1624,0.0032,0.0170,35.9863,4.0000,0.3335,0.5019,0.5816,0.7630,1.047538076815356
10.9923,0.0161,0.0423,18.7928,2.0000,0.3332,0.5015,0.5815,0.7631,1.047538076815356
10.5219,0.0528,0.0894,9.9424,1.0000,0.3342,0.5024,0.5817,0.7635,1.047538076815356
10.1892,0.0102,0.0334,21.3320,3.0000,0.3183,0.4664,0.5337,0.7488,1.154375217705996
10.2542,0.0044,0.0214,29.2410,4.0000,0.3188,0.4660,0.5335,0.7489,1.154375217705996
9.9312,0.0328,0.0678,11.9962,2.0000,0.3163,0.4641,0.5326,0.7483,1.154375217705996
10.6777,0.0448,0.0802,10.9811,2.0000,0.4458,0.5901,0.6341,0.7647,1.3060407467352537
10.7086,0.0422,0.0771,11.3866,2.0000,0.4462,0.5905,0.6344,0.7658,1.3060407467352537
10.4290,0.0629,0.1010,8.9521,1.0000,0.4449,0.5898,0.6342,0.7662,1.3060407467352537
12.3646,0.0269,0.0729,11.2587,2.0000,0.1769,0.2941,0.3583,0.5826,0.8740947167522962
11.2527,0.1680,0.2291,4.1362,1.0000,0.1760,0.2931,0.3572,0.5833,0.8740947167522962
12.2484,0.0428,0.0951,9.0621,2.0000,0.1769,0.2939,0.3584,0.5827,0.8740947167522962
10.2204,0.0323,0.0759,10.4394,2.0000,0.1994,0.3217,0.3855,0.6322,0.9274678063367203
10.3405,0.0178,0.0535,13.8684,3.0000,0.1997,0.3217,0.3857,0.6312,0.9274678063367203
10.4896,0.0000,0.0019,64.9037,12.0000,0.1993,0.3217,0.3851,0.6303,0.9274678063367203
10.3189,0.0160,0.0433,17.9053,2.0000,0.4054,0.5421,0.5994,0.7718,1.4880987317393057
10.2134,0.0251,0.0571,14.3196,2.0000,0.4061,0.5417,0.5990,0.7722,1.4880987317393057
10.0869,0.0367,0.0723,11.7024,2.0000,0.4047,0.5399,0.5977,0.7713,1.4880987317393057
11.1303,0.0103,0.0324,23.1566,3.0000,0.5068,0.6010,0.6394,0.7650,1.369748504245891
11.1029,0.0121,0.0358,21.5109,3.0000,0.5077,0.6015,0.6398,0.7654,1.369748504245891
10.8684,0.0307,0.0626,13.6513,2.0000,0.5071,0.6014,0.6395,0.7651,1.369748504245891
10.3496,0.0675,0.1064,8.4973,1.0000,0.4153,0.5444,0.5983,0.7596,1.5308382696156402
11.1177,0.0092,0.0305,24.1098,3.0000,0.4144,0.5438,0.5973,0.7572,1.5308382696156402
10.3934,0.0669,0.1047,8.6135,1.0000,0.4161,0.5457,0.5993,0.7600,1.5308382696156402
10.4206,0.0541,0.0909,9.8189,1.0000,0.4483,0.5806,0.6329,0.7715,1.562202695260025
10.7805,0.0248,0.0550,15.1405,2.0000,0.4452,0.5773,0.6305,0.7689,1.562202695260025
10.2718,0.0655,0.1044,8.6703,1.0000,0.4476,0.5791,0.6316,0.7712,1.562202695260025
10.3392,0.0758,0.1151,7.8272,1.0000,0.3703,0.5064,0.5635,0.7398,1.3617224589676278
10.8705,0.0336,0.0660,12.8927,2.0000,0.3704,0.5064,0.5644,0.7390,1.3617224589676278
10.3025,0.0790,0.1181,7.6336,1.0000,0.3690,0.5048,0.5628,0.7397,1.3617224589676278
10.5539,0.0053,0.0228,29.1755,4.0000,0.3840,0.5495,0.6230,0.7857,1.1884608614858077
10.1974,0.0340,0.0681,12.5462,2.0000,0.3843,0.5497,0.6225,0.7860,1.1884608614858077
10.3922,0.0175,0.0455,17.5262,2.0000,0.3858,0.5513,0.6246,0.7867,1.1884608614858077
9.7942,0.0297,0.0636,13.2028,2.0000,0.4644,0.5918,0.6452,0.8057,1.7624974187366436
10.0765,0.0053,0.0232,28.3042,4.0000,0.4661,0.5933,0.6457,0.8042,1.7624974187366436
9.7814,0.0298,0.0634,13.2250,2.0000,0.4671,0.5925,0.6467,0.8068,1.7624974187366436
10.5866,0.0032,0.0173,34.2776,4.0000,0.2972,0.4444,0.5132,0.7405,1.0839044482376379
10.3498,0.0222,0.0525,15.3036,2.0000,0.2968,0.4444,0.5135,0.7412,1.0839044482376379
10.2748,0.0294,0.0616,13.3754,2.0000,0.2972,0.4442,0.5139,0.7420,1.0839044482376379
10.9869,0.0512,0.0865,10.2939,1.0000,0.4387,0.5541,0.6014,0.7442,1.733524815769215
10.9299,0.0560,0.0916,9.7651,1.0000,0.4385,0.5537,0.6010,0.7444,1.733524815769215
10.7561,0.0696,0.1068,8.4998,1.0000,0.4378,0.5530,0.6002,0.7444,1.733524815769215
10.0745,0.0116,0.0363,20.3799,3.0000,0.3458,0.4984,0.5660,0.7781,1.2030146371658523
9.9858,0.0192,0.0487,16.2154,2.0000,0.3468,0.4975,0.5646,0.7780,1.2030146371658523
10.1263,0.0072,0.0279,24.8137,3.0000,0.3452,0.4984,0.5664,0.7787,1.2030146371658523
10.1795,0.0243,0.0637,12.7098,2.0000,0.2698,0.4313,0.5161,0.7379,0.9316910957552875
10.1918,0.0222,0.0608,13.2210,2.0000,0.2685,0.4318,0.5167,0.7386,0.9316910957552875
10.1014,0.0335,0.0768,10.9404,2.0000,0.2699,0.4332,0.5177,0.7397,0.9316910957552875
10.6621,0.0515,0.0872,10.1873,1.0000,0.3743,0.5207,0.5831,0.7587,1.2849594541662384
10.6356,0.0526,0.0889,10.0083,1.0000,0.3732,0.5194,0.5824,0.7589,1.2849594541662384
11.1993,0.0090,0.0300,24.5450,3.0000,0.3742,0.5199,0.5831,0.7581,1.2849594541662384
10.0024,0.0336,0.0695,12.1602,2.0000,0.4173,0.5517,0.6089,0.7797,1.5343862965021808
10.0922,0.0259,0.0588,13.9435,2.0000,0.4179,0.5517,0.6076,0.7774,1.5343862965021808
10.2372,0.0140,0.0409,18.6878,3.0000,0.4161,0.5507,0.6069,0.7764,1.5343862965021808
10.3256,0.0398,0.0747,11.5672,2.0000,0.3964,0.5361,0.5947,0.7716,1.4036070644450171
10.2067,0.0485,0.0855,10.2655,2.0000,0.3962,0.5355,0.5949,0.7723,1.4036070644450171
10.4571,0.0292,0.0615,13.6919,2.0000,0.3940,0.5350,0.5940,0.7710,1.4036070644450171
10.3548,0.0311,0.0644,13.2260,2.0000,0.5129,0.6110,0.6514,0.7844,1.3025957375179897
10.1999,0.0428,0.0792,11.0611,2.0000,0.5133,0.6119,0.6522,0.7846,1.3025957375179897
10.4947,0.0196,0.0483,16.8007,2.0000,0.5138,0.6121,0.6523,0.7839,1.3025957375179897
10.4987,0.0201,0.0489,16.4321,2.0000,0.4456,0.5682,0.6189,0.7721,1.735657571811815
10.5651,0.0146,0.0404,19.1892,3.0000,0.4457,0.5676,0.6183,0.7722,1.735657571811815
10.2850,0.0370,0.0722,11.8637,2.0000,0.4451,0.5669,0.6179,0.7724,1.735657571811815
11.0217,0.0471,0.0815,10.6804,1.0000,0.2729,0.4103,0.4749,0.6913,1.0628727619021676
11.0552,0.0445,0.0784,11.0761,2.0000,0.2727,0.4094,0.4747,0.6910,1.0628727619021676
10.4499,0.0891,0.1285,6.9889,1.0000,0.2726,0.4114,0.4762,0.6932,1.0628727619021676
10.4885,0.0822,0.1256,7.2809,1.0000,0.3095,0.4811,0.5671,0.7338,0.9759173708211694
10.6286,0.0697,0.1118,8.1040,1.0000,0.3105,0.4812,0.5663,0.7345,0.9759173708211694
10.7410,0.0608,0.1018,8.8203,1.0000,0.3094,0.4819,0.5677,0.7353,0.9759173708211694
10.1162,0.0354,0.0767,10.6133,2.0000,0.2790,0.4188,0.4847,0.7019,1.0855148818237161
10.1304,0.0343,0.0749,10.8567,2.0000,0.2789,0.4196,0.4856,0.7041,1.0855148818237161
10.2790,0.0191,0.0508,14.7147,3.0000,0.2791,0.4192,0.4851,0.7011,1.0855148818237161
10.3122,0.0275,0.0611,13.5418,2.0000,0.4015,0.5365,0.5928,0.7640,1.482933641191241
10.3773,0.0216,0.0526,15.3069,2.0000,0.4019,0.5366,0.5932,0.7637,1.482933641191241
10.5049,0.0099,0.0336,21.6948,3.0000,0.4016,0.5355,0.5917,0.7629,1.482933641191241
10.1519,0.0145,0.0409,18.8694,3.0000,0.3906,0.5386,0.6020,0.7913,1.3331146458239462
10.1130,0.0179,0.0467,17.0405,2.0000,0.3889,0.5372,0.6010,0.7907,1.3331146458239462
10.1135,0.0174,0.0455,17.4022,2.0000,0.3907,0.5391,0.6033,0.7929,1.3331146458239462
10.2870,0.0588,0.1016,8.5659,1.0000,0.3075,0.4479,0.5115,0.7114,1.1838622206624774
10.6132,0.0280,0.0609,13.2426,2.0000,0.3097,0.4495,0.5123,0.7118,1.1838622206624774
10.4807,0.0412,0.0791,10.6321,2.0000,0.3087,0.4475,0.5100,0.7099,1.1838622206624774
10.3333,0.0233,0.0536,15.3143,2.0000,0.4335,0.5629,0.6170,0.7790,1.6022157079999515
10.3370,0.0235,0.0538,15.2625,2.0000,0.4326,0.5634,0.6170,0.7793,1.6022157079999515
10.5843,0.0034,0.0178,34.2026,4.0000,0.4329,0.5627,0.6163,0.7782,1.6022157079999515
10.0738,0.0488,0.0874,9.9820,2.0000,0.4159,0.5486,0.6036,0.7692,1.5463898622428507
10.3366,0.0250,0.0568,14.4211,2.0000,0.4165,0.5475,0.6024,0.7684,1.5463898622428507
10.4418,0.0164,0.0443,17.6479,2.0000,0.4178,0.5487,0.6038,0.7688,1.5463898622428507
10.2923,0.0477,0.1138,7.5502,2.0000,0.2527,0.4334,0.4916,0.6411,0.8178124517903262
10.4197,0.0255,0.0800,9.9871,3.0000,0.2531,0.4344,0.4928,0.6415,0.8178124517903262
10.5205,0.0069,0.0406,15.8803,4.0000,0.2525,0.4341,0.4923,0.6407,0.8178124517903262
10.9374,0.0016,0.0122,41.4750,5.0000,0.3783,0.5134,0.5705,0.7426,1.41520199594958
10.6282,0.0278,0.0613,13.5069,2.0000,0.3796,0.5136,0.5704,0.7427,1.41520199594958
10.6565,0.0255,0.0579,14.1532,2.0000,0.3769,0.5120,0.5692,0.7417,1.41520199594958
10.1484,0.0582,0.0971,9.1619,1.0000,0.4441,0.5662,0.6161,0.7698,1.7327085228465744
10.7344,0.0095,0.0318,23.0521,3.0000,0.4434,0.5642,0.6145,0.7672,1.7327085228465744
10.6312,0.0178,0.0454,17.5044,2.0000,0.4444,0.5654,0.6158,0.7679,1.7327085228465744
10.6777,0.0247,0.0553,15.0488,2.0000,0.5098,0.6059,0.6450,0.7736,1.52665415838914
10.2352,0.0603,0.0984,9.1174,1.0000,0.5095,0.6057,0.6447,0.7750,1.52665415838914
10.7451,0.0189,0.0471,17.1608,2.0000,0.5102,0.6062,0.6455,0.7738,1.52665415838914
10.0762,0.0438,0.0808,10.8193,2.0000,0.4567,0.5813,0.6331,0.7859,1.7271010046433677
10.2217,0.0330,0.0669,12.7499,2.0000,0.4573,0.5826,0.6341,0.7861,1.7271010046433677
10.5358,0.0067,0.0262,26.6521,3.0000,0.4561,0.5813,0.6330,0.7858,1.7271010046433677
9.9867,0.0304,0.0641,13.0472,2.0000,0.4159,0.5535,0.6116,0.7858,1.4889007635790188
10.3295,0.0026,0.0156,36.4632,5.0000,0.4147,0.5527,0.6106,0.7837,1.4889007635790188
10.2345,0.0102,0.0338,21.8435,3.0000,0.4147,0.5530,0.6112,0.7855,1.4889007635790188
10.1407,0.0328,0.0705,11.7701,2.0000,0.3432,0.4859,0.5480,0.7428,1.269986404905687
10.0677,0.0399,0.0802,10.5525,2.0000,0.3444,0.4875,0.5498,0.7446,1.269986404905687
10.2049,0.0258,0.0607,13.2689,2.0000,0.3433,0.4866,0.5498,0.7436,1.269986404905687
9.8677,0.0339,0.0692,12.3304,2.0000,0.4090,0.5629,0.6277,0.8008,1.3273271445013373
9.9731,0.0256,0.0570,14.5286,2.0000,0.4066,0.5610,0.6270,0.8009,1.3273271445013373
9.9734,0.0248,0.0565,14.6122,2.0000,0.4062,0.5603,0.6268,0.8002,1.3273271445013373
10.3049,0.0599,0.1043,8.5437,1.0000,0.3330,0.5254,0.5931,0.7429,0.9598605633601799
10.8187,0.0102,0.0360,20.3312,3.0000,0.3356,0.5251,0.5924,0.7410,0.9598605633601799
10.6401,0.0281,0.0646,12.8917,2.0000,0.3340,0.5238,0.5917,0.7410,0.9598605633601799
10.2046,0.0219,0.0751,10.4187,3.0000,0.2099,0.3661,0.4565,0.6486,0.8129355491257341
10.2419,0.0144,0.0611,12.1242,3.0000,0.2124,0.3662,0.4571,0.6479,0.8129355491257341
10.1745,0.0268,0.0843,9.5568,3.0000,0.2104,0.3653,0.4569,0.6492,0.8129355491257341
10.2653,0.0068,0.0269,25.9834,3.0000,0.4434,0.5808,0.6381,0.7964,1.5473511319137083
9.9875,0.0302,0.0640,13.1819,2.0000,0.4418,0.5793,0.6366,0.7968,1.5473511319137083
9.9252,0.0356,0.0708,12.1140,2.0000,0.4416,0.5815,0.6392,0.7991,1.5473511319137083
9.9572,0.0432,0.0798,10.7819,2.0000,0.3095,0.4645,0.5376,0.7751,1.072246455710239
9.9583,0.0431,0.0803,10.7482,2.0000,0.3113,0.4664,0.5389,0.7755,1.072246455710239
10.0671,0.0336,0.0681,12.3949,2.0000,0.3103,0.4653,0.5372,0.7741,1.072246455710239
10.3045,0.0143,0.0406,18.6681,3.0000,0.3849,0.5248,0.5848,0.7657,1.3980911117105266
10.3938,0.0066,0.0263,25.7423,3.0000,0.3855,0.5256,0.5851,0.7652,1.3980911117105266
10.2949,0.0155,0.0424,18.0674,3.0000,0.3863,0.5261,0.5858,0.7666,1.3980911117105266
10.9485,0.0937,0.1310,7.0876,1.0000,0.4946,0.5820,0.6171,0.7338,1.6357562463649107
11.4745,0.0578,0.0921,9.7948,1.0000,0.4951,0.5820,0.6173,0.7329,1.6357562463649107
11.0467,0.0860,0.1233,7.5053,1.0000,0.4962,0.5828,0.6177,0.7350,1.6357562463649107
10.4439,0.0134,0.0392,19.6308,3.0000,0.4522,0.5738,0.6241,0.7784,1.7656937039594132
10.2169,0.0334,0.0674,12.5797,2.0000,0.4499,0.5722,0.6235,0.7785,1.7656937039594132
10.1161,0.0417,0.0784,11.0579,2.0000,0.4520,0.5735,0.6235,0.7784,1.7656937039594132
11.6466,0.0277,0.0704,11.2234,2.0000,0.1484,0.2430,0.2936,0.4952,0.9039568714698195
11.3829,0.0603,0.1129,7.4756,2.0000,0.1480,0.2435,0.2939,0.4966,0.9039568714698195
11.0733,0.0993,0.1595,5.4843,1.0000,0.1484,0.2430,0.2937,0.4966,0.9039568714698195
9.8117,0.0319,0.0665,12.7612,2.0000,0.4272,0.5760,0.6387,0.8048,1.4080465706710628
9.8855,0.0246,0.0565,14.5928,2.0000,0.4236,0.5725,0.6356,0.8036,1.4080465706710628
10.1479,0.0026,0.0159,36.0606,5.0000,0.4261,0.5753,0.6379,0.8031,1.4080465706710628
9.9774,0.0339,0.0685,12.4674,2.0000,0.4549,0.6109,0.6577,0.7987,1.216040999548917
10.3550,0.0018,0.0130,41.0364,5.0000,0.4549,0.6107,0.6576,0.7981,1.216040999548917
9.9078,0.0392,0.0754,11.4633,2.0000,0.4539,0.6088,0.6560,0.7975,1.216040999548917
10.2671,0.0374,0.0723,11.8754,2.0000,0.4061,0.5434,0.6009,0.7756,1.4494588941299258
10.4614,0.0223,0.0519,15.7456,2.0000,0.4047,0.5426,0.6006,0.7736,1.4494588941299258
10.5113,0.0173,0.0452,17.6325,2.0000,0.4049,0.5420,0.6001,0.7731,1.4494588941299258
10.5027,0.0061,0.0251,27.2266,3.0000,0.3400,0.4926,0.5615,0.7748,1.1702834209005448
10.1847,0.0319,0.0658,12.8450,2.0000,0.3403,0.4925,0.5618,0.7753,1.1702834209005448
10.2904,0.0242,0.0552,14.8954,2.0000,0.3388,0.4924,0.5616,0.7757,1.1702834209005448
10.2295,0.0072,0.0277,25.2630,3.0000,0.3232,0.4948,0.5784,0.7934,1.000533186492824
10.0840,0.0203,0.0500,16.1135,2.0000,0.3229,0.4953,0.5786,0.7941,1.000533186492824
10.2804,0.0034,0.0181,33.4658,4.0000,0.3230,0.4954,0.5791,0.7940,1.000533186492824
10.2848,0.0162,0.0436,18.1247,2.0000,0.4582,0.6054,0.6525,0.7926,1.381149147294898
10.2920,0.0157,0.0429,18.3728,2.0000,0.4598,0.6062,0.6534,0.7935,1.381149147294898
10.4221,0.0050,0.0224,29.5130,4.0000,0.4596,0.6069,0.6541,0.7937,1.381149147294898
10.2882,0.0001,0.0022,79.3819,11.0000,0.2705,0.4134,0.4824,0.7194,1.013440290968471
10.2202,0.0058,0.0242,26.4026,4.0000,0.2703,0.4142,0.4836,0.7203,1.013440290968471
10.1654,0.0099,0.0330,21.1697,3.0000,0.2710,0.4128,0.4820,0.7207,1.013440290968471
10.0946,0.0316,0.0656,12.7312,2.0000,0.3390,0.4880,0.5545,0.7641,1.2031153124529397
9.9989,0.0401,0.0763,11.1638,2.0000,0.3394,0.4889,0.5552,0.7652,1.2031153124529397
10.3422,0.0111,0.0349,21.1860,3.0000,0.3392,0.4888,0.5553,0.7632,1.2031153124529397
10.1591,0.0415,0.0820,10.0366,2.0000,0.2320,0.3644,0.4319,0.6761,0.9639493483753265
10.2185,0.0357,0.0754,10.8161,2.0000,0.2308,0.3632,0.4291,0.6750,0.9639493483753265
10.1129,0.0461,0.0885,9.3860,2.0000,0.2316,0.3632,0.4295,0.6760,0.9639493483753265
10.8554,0.0451,0.0800,10.7606,2.0000,0.2519,0.3867,0.4526,0.6806,0.9990147623740004
10.9977,0.0331,0.0655,12.8695,2.0000,0.2526,0.3875,0.4529,0.6812,0.9990147623740004
11.1406,0.0219,0.0505,16.0622,2.0000,0.2519,0.3875,0.4530,0.6809,0.9990147623740004
10.5259,0.0031,0.0175,32.2156,5.0000,0.3232,0.4663,0.5299,0.7297,1.2105283042359625
10.1837,0.0350,0.0731,11.3550,2.0000,0.3233,0.4666,0.5303,0.7323,1.2105283042359625
